jahr,geber,politikbereich,betrag,plz,name,zweck,empfaengertyp,empfaengerid
2012,16,02,454,152,4435,19744,39,1738
2012,16,02,7009,152,4435,19749,39,1738
2012,16,02,61590,152,4435,19750,39,1738
2012,16,02,21110,152,4435,19751,39,1738
2012,16,02,10872,152,4435,19752,39,1738
2012,16,02,10312,152,4435,19753,39,1738
2012,16,02,23667,152,4435,19755,39,1738
2012,16,02,22320,152,4435,19756,39,1738
2012,16,02,9693,152,4435,19754,39,1738
2012,16,02,14716,152,4435,23854,39,1738
2012,16,02,46296,152,4435,23855,39,1738
2012,16,02,26477,152,4435,23856,39,1738
2013,16,02,5023,152,4435,7569,39,1738
2013,16,02,36851,152,4435,8288,39,1738
2013,16,02,5000,152,4435,17021,39,1738
2013,16,02,60454,152,4435,19743,39,1738
2013,16,02,28367,152,4435,19749,39,1738
2013,16,02,155430,152,4435,19750,39,1738
2013,16,02,62327,152,4435,19751,39,1738
2013,16,02,26976,152,4435,19752,39,1738
2013,16,02,26032,152,4435,19753,39,1738
2013,16,02,64773,152,4435,19755,39,1738
2013,16,02,53094,152,4435,19756,39,1738
2013,16,02,25857,152,4435,19754,39,1738
2013,16,02,25083,152,4435,23854,39,1738
2013,16,02,72851,152,4435,23855,39,1738
2013,16,02,45862,152,4435,23856,39,1738
2014,16,02,57627,152,4435,6552,39,1738
2014,16,02,512,152,4435,7569,39,1738
2014,16,02,8970,152,4435,8288,39,1738
2014,16,02,20174,152,4435,11814,39,1738
2014,16,02,20807,152,4435,12655,39,1738
2014,16,02,667,152,4435,17021,39,1738
2014,16,02,7000,152,4435,19559,39,1738
2014,16,02,101,152,4435,19749,39,1738
2014,16,02,33315,152,4435,19750,39,1738
2014,16,02,11017,152,4435,19751,39,1738
2014,16,02,4406,152,4435,19752,39,1738
2014,16,02,5178,152,4435,19753,39,1738
2014,16,02,9974,152,4435,19755,39,1738
2014,16,02,10357,152,4435,19756,39,1738
2014,16,02,4406,152,4435,19754,39,1738
2014,16,02,8266,152,4435,23854,39,1738
2014,16,02,24770,152,4435,23855,39,1738
2014,16,02,16533,152,4435,23856,39,1738
2015,16,02,22868,152,4435,6454,39,1738
2015,16,02,43099,152,4435,6556,39,1738
2015,16,02,10849,152,4435,6552,39,1738
2015,16,02,22008,152,4435,9643,39,1738
2015,16,02,18273,152,4435,11780,39,1738
2015,16,02,11560,152,4435,11814,39,1738
2015,16,02,29303,152,4435,12335,39,1738
2015,16,02,74920,152,4435,12655,39,1738
2015,16,02,3000,152,4435,19559,39,1738
2016,16,02,50626,152,4435,2472,39,1738
2016,16,02,40772,152,4435,6452,39,1738
2016,16,02,16121,152,4435,6454,39,1738
2016,16,02,31538,152,4435,3523,39,1738
2016,16,02,6486,152,4435,9643,39,1738
2016,16,02,59463,152,4435,11780,39,1738
2016,16,02,26452,152,4435,12335,39,1738
2016,16,02,43140,152,4435,26639,39,1738
2016,16,02,8000,152,4435,29024,39,1738
2009,23,02,12940,152,4435,19636,39,1738
2009,23,02,1060,152,4435,19657,39,1738
2009,23,02,113411,152,4435,19735,39,1738
2009,23,02,29010,152,4435,19736,39,1738
2009,23,02,79491,152,4435,19743,39,1738
2009,23,02,49626,152,4435,19746,39,1738
2010,23,02,36000,152,4435,16288,39,1738
2010,23,02,24000,152,4435,17407,39,1738
2010,23,02,38820,152,4435,19636,39,1738
2010,23,02,17434,152,4435,19640,39,1738
2010,23,02,24000,152,4435,19658,39,1738
2010,23,02,98556,152,4435,19736,39,1738
2010,23,02,49036,152,4435,19743,39,1738
2010,23,02,6552,152,4435,19744,39,1738
2010,23,02,8279,152,4435,19746,39,1738
2010,23,02,12093,152,4435,19749,39,1738
2011,23,02,100038,152,4435,19631,39,1738
2011,23,02,22645,152,4435,19637,39,1738
2011,23,02,30554,152,4435,19640,39,1738
2011,23,02,3090,152,4435,19736,39,1738
2011,23,02,24768,152,4435,19743,39,1738
2011,23,02,3276,152,4435,19744,39,1738
2011,23,02,16042,152,4435,19749,39,1738
2011,23,02,44160,152,4435,19750,39,1738
2011,23,02,21700,152,4435,19751,39,1738
2011,23,02,8344,152,4435,19752,39,1738
2011,23,02,7440,152,4435,19753,39,1738
2011,23,02,21556,152,4435,19755,39,1738
2011,23,02,14880,152,4435,19756,39,1738
2011,23,02,8344,152,4435,19754,39,1738
2010,30,17,24600,152,4435,32830,39,1738
2012,30,17,100000,152,4435,13409,00,6103
2012,05,04,197315,152,4435,19563,39,1738
2012,05,17,20352,152,4435,622,39,1738
2012,05,17,20000,152,4435,7898,39,1738
2012,05,17,13000,152,4435,15427,39,1738
2012,05,17,1070,152,4435,19850,39,1738
2012,05,17,10000,152,4435,26269,39,1738
2012,05,17,10000,152,4435,26270,39,1738
2012,05,17,197313,152,4435,31838,39,1738
2012,05,17,775,152,4435,32085,39,1738
2013,05,04,204345,151,4435,19563,39,1738
2013,05,17,22000,152,4435,19817,39,1738
2013,05,17,20000,152,4435,31838,39,1738
2013,05,17,19764,152,4435,32236,39,1738
2010,23,02,5016,182,4436,451,39,2647
2012,16,02,8781,145,4437,33865,39,2138
2013,16,02,32252,145,4437,33896,39,2138
2015,17,04,55000,145,4437,26093,39,2138
2016,17,04,50000,145,4437,23071,39,2138
2009,23,02,464,145,4437,953,39,2138
2009,23,02,17573,145,4437,4942,39,2138
2009,23,02,8796,145,4437,5228,39,2138
2009,23,02,2927,145,4437,5500,39,2138
2010,23,02,2927,145,4437,5227,39,2138
2010,23,02,8063,145,4437,5228,39,2138
2010,23,02,5122,145,4437,5500,39,2138
2010,23,02,5854,145,4437,33896,39,2138
2011,23,02,9512,145,4437,33896,39,2138
2013,16,02,106560,291,4438,23757,39,2715
2014,16,02,66365,291,4438,23757,39,2715
2015,16,02,10048,291,4438,20334,39,2715
2015,16,02,12360,23,4439,9705,15,3216
2012,12,16,16444,23,4439,24017,15,3216
2013,12,16,49332,23,4439,24016,15,3216
2014,12,16,49332,23,4439,24016,15,3216
2015,12,16,49332,23,4439,24016,15,3216
2016,12,16,47656,23,4439,24016,15,3216
2016,12,16,80000,23,4439,24533,15,3216
2009,15,17,5526000,23,4439,33485,15,3216
2010,15,17,2491000,23,4439,7380,15,3216
2011,15,17,3132000,23,4439,11037,15,3216
2012,15,17,3155800,23,4439,15220,15,3216
2013,15,17,3310600,22,4439,11043,15,3216
2014,15,17,3391700,22,4439,33628,15,3216
2015,15,17,3484450,22,4439,33628,15,3216
2016,15,17,3634504,22,4439,33627,15,3216
2009,15,17,200000,23,4439,28932,15,3216
2010,15,17,5000,23,4439,309,15,3216
2010,15,17,14245,23,4439,2992,15,3216
2010,15,17,90000,23,4439,3327,15,3216
2010,15,17,20000,23,4439,11597,15,3216
2010,15,17,222412,23,4439,13236,15,3216
2010,15,17,18000,23,4439,16390,15,3216
2010,15,17,200000,23,4439,17629,15,3216
2010,15,17,198000,23,4439,21246,15,3216
2010,15,17,70000,23,4439,33590,15,3216
2010,15,17,2000000,23,4439,24850,15,3216
2010,15,17,200000,23,4439,26108,15,3216
2010,15,17,19500,23,4439,30814,15,3216
2011,15,17,190000,23,4439,18,15,3216
2011,15,17,70000,23,4439,423,15,3216
2011,15,17,90000,23,4439,3327,15,3216
2011,15,17,222412,23,4439,13236,15,3216
2011,15,17,1640000,23,4439,24850,15,3216
2012,15,17,20000,23,4439,638,15,3216
2012,15,17,35500,23,4439,9276,15,3216
2012,15,17,222412,23,4439,13236,15,3216
2012,15,17,63638,23,4439,33589,15,3216
2012,15,17,40000,23,4439,28945,15,3216
2012,15,17,46888,23,4439,28946,15,3216
2012,15,17,200000,23,4439,28957,15,3216
2013,15,17,1640000,22,4439,33256,15,3216
2013,15,17,110050,23,4439,6611,15,3216
2013,15,17,51429,23,4439,9277,15,3216
2013,15,17,75668,23,4439,28946,15,3216
2013,15,17,40000,23,4439,28947,15,3216
2013,15,17,100000,23,4439,29145,15,3216
2013,15,17,175700,23,4439,32249,15,3216
2014,15,17,1640000,22,4439,33256,15,3216
2014,15,17,20000,23,4439,655,15,3216
2014,15,17,62519,23,4439,6611,15,3216
2014,15,17,105995,23,4439,9277,15,3216
2014,15,17,67006,23,4439,28946,15,3216
2014,15,17,40000,23,4439,28947,15,3216
2015,15,17,1640000,22,4439,33256,15,3216
2015,15,17,138750,23,4439,6426,15,3216
2015,15,17,26691,23,4439,6611,15,3216
2015,15,17,92274,23,4439,9277,15,3216
2015,15,17,174514,23,4439,14280,15,3216
2015,15,17,189238,23,4439,27660,15,3216
2015,15,17,43604,23,4439,28946,15,3216
2016,15,17,29159,12,4439,9189,15,3216
2016,15,17,20000,23,4439,662,15,3216
2016,15,17,184800,23,4439,663,15,3216
2016,15,17,18316,23,4439,2532,15,3216
2016,15,17,60000,23,4439,2533,15,3216
2016,15,17,255720,23,4439,6422,15,3216
2016,15,17,7801,23,4439,9277,15,3216
2016,15,17,34896,23,4439,11311,15,3216
2016,15,17,155000,23,4439,27660,15,3216
2013,16,02,21467,23,4439,14655,15,3216
2015,16,13,970500,23,4439,18166,15,3216
2016,16,13,260500,23,4439,18166,15,3216
2009,18,09,50000,23,4439,24879,15,3216
2010,18,09,16100,23,4439,24879,15,3216
2012,28,28,317836,23,4439,6320,15,3216
2012,28,28,568410,23,4439,6348,15,3216
2012,28,28,749900,23,4439,6349,15,3216
2013,28,28,360000,23,4439,6321,15,3216
2013,28,28,707989,23,4439,6350,15,3216
2014,28,28,347050,23,4439,6322,15,3216
2014,28,28,708034,23,4439,6350,15,3216
2014,28,28,708718,23,4439,6351,15,3216
2014,28,28,100500,23,4439,8567,15,3216
2015,28,28,280000,23,4439,6323,15,3216
2015,28,28,82229,23,4439,8567,15,3216
2016,28,28,280000,23,4439,23466,15,3216
2010,29,28,493000,23,4439,19383,15,3216
2011,29,28,492700,23,4439,6347,15,3216
2011,29,28,568410,23,4439,6348,15,3216
2009,30,17,426000,23,4439,32624,15,3216
2009,30,17,3300000,23,4439,32688,15,3216
2009,30,17,225000,23,4439,32711,15,3216
2009,30,17,125000,23,4439,32767,15,3216
2009,30,17,400000,23,4439,32837,15,3216
2010,30,17,658700,23,4439,32730,15,3216
2011,30,17,781000,23,4439,32600,15,3216
2011,30,17,244000,23,4439,32710,15,3216
2011,30,17,942591,23,4439,32770,15,3216
2011,30,17,1255000,23,4439,32853,15,3216
2011,30,17,430000,23,4439,32856,15,3216
2013,30,17,250000,23,4439,21750,15,3216
2013,30,17,150000,23,4439,21846,15,3216
2013,30,17,1201000,23,4439,21971,15,3216
2014,30,17,1788000,23,4439,21847,15,3216
2014,30,17,94500,23,4439,21867,15,3216
2015,30,17,110000,23,4439,21783,15,3216
2015,30,17,189000,23,4439,21749,15,3216
2009,01,17,4840,33,4422,413,39,2533
2010,01,17,4894,33,4422,233,39,2533
2012,16,02,1704,33,4422,8128,39,2533
2013,16,02,5454,33,4422,8128,39,2533
2014,16,02,3401,33,4422,8128,39,2533
2013,30,17,500000,33,4422,13458,39,2533
2015,02,17,8500,43,4440,23959,39,1561
2009,02,04,14894,43,4440,30456,39,1561
2009,02,17,8000,43,4440,33495,39,1561
2009,02,17,520,43,4440,30076,39,1561
2009,02,20,4975,43,4440,30457,39,1561
2010,02,04,14925,43,4440,30457,39,1561
2010,02,17,8500,43,4440,30626,39,1561
2011,02,17,1000,43,4440,4288,39,1561
2011,02,17,8500,43,4440,19969,39,1561
2011,02,20,8706,43,4440,30458,39,1561
2012,02,17,8500,43,4440,23959,39,1561
2013,02,17,3653,43,4440,11076,39,1561
2013,02,17,8500,43,4440,23959,39,1561
2014,02,17,500,43,4440,4307,39,1561
2014,02,17,8500,43,4440,23959,39,1561
2016,02,17,18500,43,4440,23959,39,1561
2009,03,17,12000,43,4440,14511,39,1561
2010,03,01,350,43,4440,32314,39,1561
2010,03,13,350,43,4440,11519,39,1561
2010,03,13,600,43,4440,19342,39,1561
2010,03,13,550,43,4440,33920,39,1561
2010,03,13,1100,43,4440,32082,39,1561
2010,03,17,12000,43,4440,14511,39,1561
2011,03,01,600,43,4440,19331,39,1561
2011,03,13,1517,43,4440,25085,39,1561
2011,03,13,1120,43,4440,30606,39,1561
2011,03,17,18550,43,4440,19697,39,1561
2012,03,13,700,43,4440,3197,39,1561
2012,03,17,18550,43,4440,19697,39,1561
2013,03,17,18500,43,4440,14510,39,1561
2013,03,23,3474,43,4440,7394,39,1561
2013,03,23,35000,43,4440,17425,39,1561
2014,03,17,24500,43,4440,19639,39,1561
2014,03,23,21000,43,4440,6006,39,1561
2014,03,23,35000,43,4440,17420,39,1561
2015,03,17,2000,43,4440,411,39,1561
2015,03,17,24500,43,4440,24830,39,1561
2015,03,23,10000,43,4440,6006,39,1561
2015,03,23,3500,43,4440,17421,39,1561
2015,03,23,35000,43,4440,17424,39,1561
2016,03,17,3800,43,4440,13268,39,1561
2016,03,17,31000,43,4440,19672,39,1561
2016,03,23,7950,43,4440,6006,39,1561
2016,03,23,1567,43,4440,33332,39,1561
2016,03,23,35000,43,4440,33333,39,1561
2009,11,17,9600,43,4440,19695,39,1561
2010,11,17,350,43,4440,4278,39,1561
2010,11,17,9600,43,4440,19698,39,1561
2011,11,17,9600,43,4440,33494,39,1561
2011,11,17,810,43,4440,29085,39,1561
2012,11,17,9600,43,4440,33496,39,1561
2013,11,17,9600,43,4440,19696,39,1561
2014,11,17,3000,43,4440,19696,39,1561
2009,13,04,16420,43,4440,29159,39,1561
2010,13,04,16420,43,4440,29159,39,1561
2012,16,02,5400,43,4440,1141,39,1561
2012,16,02,21577,43,4440,1246,39,1561
2012,16,02,6480,43,4440,1247,39,1561
2012,16,02,5400,43,4440,1248,39,1561
2012,16,02,5917,43,4440,1249,39,1561
2012,16,02,9000,43,4440,1339,39,1561
2012,16,02,190,43,4440,1368,39,1561
2012,16,02,10093,43,4440,1398,39,1561
2012,16,02,6729,43,4440,1399,39,1561
2012,16,02,9911,43,4440,1482,39,1561
2012,16,02,123,43,4440,1483,39,1561
2012,16,02,437,43,4440,1499,39,1561
2012,16,02,2100,43,4440,2381,39,1561
2012,16,02,8600,43,4440,7967,39,1561
2012,16,02,14429,43,4440,7981,39,1561
2012,16,02,12899,43,4440,7998,39,1561
2012,16,02,27789,43,4440,8016,39,1561
2012,16,02,47607,43,4440,8089,39,1561
2012,16,02,4300,43,4440,8114,39,1561
2012,16,02,3678,43,4440,4727,39,1561
2012,16,02,51000,43,4440,17113,39,1561
2012,16,02,39999,43,4440,17114,39,1561
2012,16,02,14666,43,4440,17402,39,1561
2012,16,02,8869,43,4440,33809,39,1561
2012,16,02,5084,43,4440,33810,39,1561
2012,16,02,18333,43,4440,33811,39,1561
2012,16,02,13303,43,4440,33812,39,1561
2012,16,02,1110,43,4440,33814,39,1561
2012,16,02,8752,43,4440,33818,39,1561
2012,16,02,14073,43,4440,33856,39,1561
2012,16,02,6305,43,4440,33857,39,1561
2012,16,02,23429,43,4440,33889,39,1561
2013,16,02,24225,43,4440,1398,39,1561
2013,16,02,40375,43,4440,1399,39,1561
2013,16,02,6087,43,4440,1412,39,1561
2013,16,02,6383,43,4440,1425,39,1561
2013,16,02,20895,43,4440,1426,39,1561
2013,16,02,5093,43,4440,1466,39,1561
2013,16,02,5244,43,4440,1467,39,1561
2013,16,02,12520,43,4440,1468,39,1561
2013,16,02,12888,43,4440,1473,39,1561
2013,16,02,23787,43,4440,1482,39,1561
2013,16,02,5244,43,4440,1499,39,1561
2013,16,02,27520,43,4440,7967,39,1561
2013,16,02,42085,43,4440,7981,39,1561
2013,16,02,41278,43,4440,7998,39,1561
2013,16,02,64931,43,4440,8016,39,1561
2013,16,02,138856,43,4440,8089,39,1561
2013,16,02,13760,43,4440,8114,39,1561
2013,16,02,12610,43,4440,4727,39,1561
2013,16,02,6661,43,4440,4731,39,1561
2013,16,02,56125,43,4440,4753,39,1561
2013,16,02,10292,43,4440,14589,39,1561
2013,16,02,10292,43,4440,14590,39,1561
2013,16,02,25970,43,4440,14591,39,1561
2013,16,02,15438,43,4440,14601,39,1561
2013,16,02,83816,43,4440,14602,39,1561
2013,16,02,35983,43,4440,14714,39,1561
2013,16,02,15438,43,4440,14719,39,1561
2013,16,02,30876,43,4440,14724,39,1561
2013,16,02,10292,43,4440,14751,39,1561
2013,16,02,10292,43,4440,14770,39,1561
2013,16,02,10292,43,4440,14811,39,1561
2013,16,02,15880,43,4440,14816,39,1561
2013,16,02,116008,43,4440,17013,39,1561
2013,16,02,24048,43,4440,33809,39,1561
2013,16,02,18885,43,4440,33810,39,1561
2013,16,02,69968,43,4440,33811,39,1561
2013,16,02,22928,43,4440,33812,39,1561
2013,16,02,8881,43,4440,33814,39,1561
2013,16,02,26266,43,4440,33818,39,1561
2013,16,02,47472,43,4440,33856,39,1561
2013,16,02,21018,43,4440,33857,39,1561
2013,16,02,58150,43,4440,33889,39,1561
2013,16,02,4200,43,4440,25239,39,1561
2013,16,02,26400,43,4440,25423,39,1561
2013,16,02,48000,43,4440,25424,39,1561
2013,16,02,76800,43,4440,25429,39,1561
2013,16,02,72000,43,4440,30501,39,1561
2014,16,02,178662,43,4440,6567,39,1561
2014,16,02,14983,43,4440,7967,39,1561
2014,16,02,4809,43,4440,7981,39,1561
2014,16,02,21918,43,4440,7998,39,1561
2014,16,02,8045,43,4440,8016,39,1561
2014,16,02,15869,43,4440,8089,39,1561
2014,16,02,7491,43,4440,8114,39,1561
2014,16,02,19192,43,4440,11842,39,1561
2014,16,02,28570,43,4440,11843,39,1561
2014,16,02,28792,43,4440,11846,39,1561
2014,16,02,12867,43,4440,11863,39,1561
2014,16,02,11247,43,4440,12102,39,1561
2014,16,02,4673,43,4440,12106,39,1561
2014,16,02,10063,43,4440,12115,39,1561
2014,16,02,29537,43,4440,12156,39,1561
2014,16,02,10063,43,4440,12263,39,1561
2014,16,02,51378,43,4440,12331,39,1561
2014,16,02,2336,43,4440,12437,39,1561
2014,16,02,308,43,4440,14588,39,1561
2014,16,02,5613,43,4440,14591,39,1561
2014,16,02,254,43,4440,14601,39,1561
2014,16,02,36204,43,4440,14602,39,1561
2014,16,02,33561,43,4440,14714,39,1561
2014,16,02,254,43,4440,14719,39,1561
2014,16,02,509,43,4440,14724,39,1561
2014,16,02,4113,43,4440,14811,39,1561
2014,16,02,13131,43,4440,14816,39,1561
2014,16,02,6994,43,4440,14817,39,1561
2014,16,02,6994,43,4440,14818,39,1561
2014,16,02,23193,43,4440,17013,39,1561
2014,16,02,719,43,4440,33809,39,1561
2014,16,02,4200,43,4440,25238,39,1561
2014,16,02,672,43,4440,25239,39,1561
2014,16,02,97163,43,4440,25425,39,1561
2014,16,02,11511,43,4440,25429,39,1561
2014,16,02,7951,43,4440,26036,39,1561
2015,16,02,221491,43,4440,6564,39,1561
2015,16,02,4430,43,4440,6565,39,1561
2015,16,02,3240,43,4440,11842,39,1561
2015,16,02,22823,43,4440,11843,39,1561
2015,16,02,51581,43,4440,11846,39,1561
2015,16,02,21410,43,4440,11863,39,1561
2015,16,02,39979,43,4440,12102,39,1561
2015,16,02,10747,43,4440,12106,39,1561
2015,16,02,1152,43,4440,12115,39,1561
2015,16,02,65750,43,4440,12125,39,1561
2015,16,02,3204,43,4440,12156,39,1561
2015,16,02,1152,43,4440,12263,39,1561
2015,16,02,16825,43,4440,12330,39,1561
2015,16,02,56911,43,4440,12331,39,1561
2015,16,02,5140,43,4440,12437,39,1561
2015,16,02,13977,43,4440,12645,39,1561
2015,16,02,7648,43,4440,14816,39,1561
2015,16,02,66465,43,4440,25425,39,1561
2015,16,02,26943,43,4440,25426,39,1561
2015,16,02,26761,43,4440,25427,39,1561
2015,16,02,27720,43,4440,25428,39,1561
2016,16,02,40556,43,4440,6565,39,1561
2016,16,02,183486,43,4440,6566,39,1561
2016,16,02,42626,43,4440,6737,39,1561
2016,16,02,4300,43,4440,9894,39,1561
2016,16,02,8101,43,4440,11843,39,1561
2016,16,02,22398,43,4440,11846,39,1561
2016,16,02,24795,43,4440,11863,39,1561
2016,16,02,56406,43,4440,12102,39,1561
2016,16,02,6077,43,4440,12106,39,1561
2016,16,02,67541,43,4440,12125,39,1561
2016,16,02,26171,43,4440,12330,39,1561
2016,16,02,24982,43,4440,12331,39,1561
2016,16,02,3738,43,4440,12437,39,1561
2016,16,02,12618,43,4440,13754,39,1561
2016,16,02,11616,43,4440,15025,39,1561
2016,16,02,6902,43,4440,15026,39,1561
2016,16,02,17788,43,4440,19387,39,1561
2016,16,02,3168,43,4440,20594,39,1561
2016,16,02,4946,43,4440,21188,39,1561
2016,16,02,3779,43,4440,21189,39,1561
2016,16,02,12438,43,4440,23068,39,1561
2016,16,02,18904,43,4440,33910,39,1561
2016,16,02,1993,43,4440,25427,39,1561
2016,16,02,800,43,4440,27861,39,1561
2016,16,02,15221,43,4440,28977,39,1561
2016,16,02,2875,43,4440,30730,39,1561
2009,23,02,239,10,4440,715,39,1561
2009,23,02,2186,10,4440,751,39,1561
2009,23,02,1178,10,4440,1029,39,1561
2009,23,02,10486,10,4440,830,39,1561
2009,23,02,8062,10,4440,855,39,1561
2009,23,02,898,10,4440,859,39,1561
2009,23,02,10839,10,4440,860,39,1561
2009,23,02,432,10,4440,861,39,1561
2009,23,02,1025,10,4440,863,39,1561
2009,23,02,1132,10,4440,865,39,1561
2009,23,02,585,10,4440,867,39,1561
2009,23,02,239,10,4440,883,39,1561
2009,23,02,6327,10,4440,887,39,1561
2009,23,02,25650,10,4440,892,39,1561
2009,23,02,9764,10,4440,960,39,1561
2009,23,02,7200,10,4440,1113,39,1561
2009,23,02,7200,10,4440,1142,39,1561
2009,23,02,14270,10,4440,1143,39,1561
2009,23,02,7200,10,4440,1144,39,1561
2009,23,02,5040,10,4440,1215,39,1561
2009,23,02,9954,10,4440,1253,39,1561
2009,23,02,10080,10,4440,1251,39,1561
2009,23,02,12240,10,4440,1252,39,1561
2009,23,02,10080,10,4440,1254,39,1561
2009,23,02,3600,10,4440,1319,39,1561
2009,23,02,75303,10,4440,1598,39,1561
2009,23,02,3000,10,4440,2380,39,1561
2009,23,02,8352,10,4440,2382,39,1561
2009,23,02,5394,10,4440,4490,39,1561
2009,23,02,45100,10,4440,4560,39,1561
2009,23,02,7015,10,4440,4561,39,1561
2009,23,02,16788,10,4440,4589,39,1561
2009,23,02,114794,10,4440,4723,39,1561
2009,23,02,26957,10,4440,4724,39,1561
2009,23,02,70156,10,4440,4725,39,1561
2009,23,02,40947,10,4440,4726,39,1561
2009,23,02,68402,10,4440,4727,39,1561
2009,23,02,14165,10,4440,4728,39,1561
2009,23,02,6106,10,4440,4731,39,1561
2009,23,02,8394,10,4440,4747,39,1561
2009,23,02,19121,10,4440,4748,39,1561
2009,23,02,12591,10,4440,4754,39,1561
2009,23,02,28062,10,4440,4753,39,1561
2009,23,02,57941,10,4440,4796,39,1561
2009,23,02,21076,10,4440,4889,39,1561
2009,23,02,3147,10,4440,4918,39,1561
2009,23,02,70925,10,4440,5170,39,1561
2009,23,02,1620,10,4440,5297,39,1561
2009,23,02,27060,10,4440,5329,39,1561
2009,23,02,59980,10,4440,5330,39,1561
2009,23,02,19544,10,4440,5418,39,1561
2009,23,02,6305,10,4440,5416,39,1561
2009,23,02,14712,10,4440,5419,39,1561
2009,23,02,14078,10,4440,5442,39,1561
2009,23,02,4203,10,4440,5487,39,1561
2009,23,02,195,10,4440,17177,39,1561
2009,23,02,87924,10,4440,17178,39,1561
2009,23,02,14699,10,4440,17402,39,1561
2009,23,02,305,43,4440,19446,39,1561
2009,23,02,6303,43,4440,24925,39,1561
2009,23,02,28000,43,4440,30501,39,1561
2010,23,02,707,10,4440,1029,39,1561
2010,23,02,2074,10,4440,860,39,1561
2010,23,02,292,10,4440,892,39,1561
2010,23,02,7020,10,4440,1143,39,1561
2010,23,02,3600,10,4440,1145,39,1561
2010,23,02,7200,10,4440,1146,39,1561
2010,23,02,3600,10,4440,1147,39,1561
2010,23,02,3600,10,4440,1148,39,1561
2010,23,02,9000,10,4440,1149,39,1561
2010,23,02,14040,10,4440,1215,39,1561
2010,23,02,6480,10,4440,1260,39,1561
2010,23,02,6480,10,4440,1257,39,1561
2010,23,02,17280,10,4440,1259,39,1561
2010,23,02,11880,10,4440,1258,39,1561
2010,23,02,9827,10,4440,1261,39,1561
2010,23,02,15600,10,4440,1318,39,1561
2010,23,02,9527,10,4440,1368,39,1561
2010,23,02,1739,10,4440,1412,39,1561
2010,23,02,2186,10,4440,1425,39,1561
2010,23,02,6965,10,4440,1426,39,1561
2010,23,02,800,10,4440,1466,39,1561
2010,23,02,3576,10,4440,1468,39,1561
2010,23,02,10744,10,4440,1473,39,1561
2010,23,02,13543,10,4440,1483,39,1561
2010,23,02,4200,10,4440,2380,39,1561
2010,23,02,25200,10,4440,2381,39,1561
2010,23,02,864,10,4440,2382,39,1561
2010,23,02,6430,10,4440,4561,39,1561
2010,23,02,8666,10,4440,4562,39,1561
2010,23,02,7344,10,4440,4589,39,1561
2010,23,02,88303,10,4440,4723,39,1561
2010,23,02,40924,10,4440,4725,39,1561
2010,23,02,26323,10,4440,4726,39,1561
